date,MSFT_price,AAPL_price,TSLA_price,SNDL_price,NIO_price,F_price,AMC_price,AMD_price,AMZN_price,DIS_price,NFLX_price,LCID_price,NVDA_price,GPRO_price,PLUG_price,SNAP_price,FB_price,AAL_price,HOOD_price,PFE_price,BABA_price,ACB_price,BAC_price,VOO_price,ZOM_price,NOK_price,CCL_price,SPY_price,DAL_price,PLTR_price,OGI_price,SBUX_price,T_price,TWTR_price,TLRY_price,RIVN_price,MRNA_price,COIN_price,GME_price,CGC_price,BB_price,PYPL_price,GOOGL_price,KO_price,ZNGA_price,FCEL_price,GM_price,SPCE_price,UBER_price,GE_price,UAL_price,PSEC_price,NCLH_price,WKHS_price,NAKD_price,RBLX_price,ABNB_price,IDEX_price,SQ_price,BA_price,DKNG_price,CRON_price,DWAC_price,CHPT_price,NKLA_price,JNJ_price,VTI_price,SIRI_price,LUV_price,WMT_price,QQQ_price,GNUS_price,PTON_price,XOM_price,NKE_price,RIOT_price,MRO_price,WISH_price,ARKK_price,OCGN_price,SONY_price,JBLU_price,V_price,SOFI_price,RCL_price,BNGO_price,CPRX_price,RYCEY_price,CLOV_price,ET_price,PENN_price,COST_price,ZM_price,IVR_price,INTC_price,NRZ_price,INO_price,FUBO_price,GSAT_price,TSM_price
2018-04-05,92.38,43.2,61.144,,,11.35,16.35,10.02,1451.75,102.11,293.97,,55.345,4.91,1.83,14.39,159.34,52.14,,33.899,172.57,79.764,30.32,243.99,2.09,,65.51,265.64,54.21,,,59.14,36.14,28.64,,,,,13.56,22.3,10.47,76.95,1032.64,44.4,3.52,21.36,38.0,10.07,,103.308,70.69,6.66,54.39,2.66,2250.0,,,2.9,48.02,336.4,,5.9,,,,130.71,136.74,6.31,56.86,87.81,160.65,2.9,,76.02,69.59,7.22,16.8,,39.53,168.0,49.15,20.64,121.19,,117.82,,2.45,12.29,,14.37,26.5,186.25,,16.48,50.38,16.44,4.8,,0.56,43.32
2018-04-06,90.23,42.095,59.86,,,11.18,16.45,9.61,1405.23,100.35,288.85,,53.563,4.88,1.8,14.25,157.2,50.29,,33.368,167.52,75.876,29.63,238.62,2.14,5.39,64.51,259.72,53.05,,,58.34,35.63,28.1,,,,,13.43,21.64,10.19,73.86,1009.95,43.92,3.44,,37.68,10.06,,100.462,68.63,6.66,53.21,2.61,,,,3.05,45.87,326.12,,5.63,,,,128.1,133.87,6.26,55.29,86.69,156.63,2.87,,74.87,67.55,6.64,16.24,,38.44,168.0,48.44,19.95,117.7,,114.83,,2.37,12.38,,14.19,26.28,183.96,,16.42,48.79,16.32,4.62,,0.55,42.42
2018-04-09,90.77,42.513,57.932,,,11.25,16.45,9.53,1406.08,99.7,289.93,,53.853,4.71,1.83,14.15,157.93,49.82,,33.643,169.87,69.888,29.87,239.59,,5.41,64.86,261.0,52.56,,,58.7,35.17,28.01,,,,,13.48,20.25,10.18,75.19,1020.09,43.83,3.48,22.32,37.83,10.04,,98.692,68.52,6.64,53.03,2.6,,,,3.15,45.89,322.48,,5.57,,,,129.48,134.32,6.26,54.85,86.28,157.73,2.97,,74.87,67.18,6.4,16.35,,38.68,163.8,48.57,19.48,118.79,,115.13,,2.36,12.6,,14.27,26.32,184.41,,16.39,49.55,16.18,4.67,,0.59,43.07
2018-04-10,92.88,43.313,60.94,,,11.45,16.8,9.98,1436.22,101.37,298.07,,56.978,4.76,1.85,14.48,165.04,47.46,,34.108,177.1,74.76,30.48,243.54,2.14,5.52,63.1,265.15,52.36,,,59.41,35.81,29.53,,,,,13.68,21.802,10.63,76.79,1036.5,43.99,3.52,23.52,39.07,10.05,,100.385,67.59,6.55,52.0,2.6,,,,2.94,47.8,334.83,,6.37,,,,130.25,136.5,6.27,54.13,86.45,161.21,2.985,,77.07,67.0,6.49,17.06,,39.92,160.8,49.75,19.36,120.72,,112.92,,2.55,12.76,,14.87,26.33,183.55,,16.43,51.27,16.27,4.76,,0.71,43.58
2018-04-11,91.86,43.11,60.186,,,11.43,16.7,9.82,1427.05,100.8,303.67,,56.56,4.87,,14.8,166.32,45.4,,33.956,175.36,75.96,29.9,242.25,2.01,5.57,63.64,263.76,51.47,,,59.42,35.25,29.39,,,,,13.84,21.996,10.35,76.5,1025.06,43.99,3.53,25.08,39.0,10.05,,99.769,64.87,6.48,52.33,2.58,2160.0,,,2.92,47.76,327.36,,6.36,,,,129.63,135.87,,53.5,85.91,160.28,2.86,,77.43,66.83,6.62,17.52,,40.09,165.6,49.35,19.33,119.78,,113.16,,2.48,12.78,,14.9,26.2,184.65,,16.32,51.1,16.25,4.9,,0.81,43.38
2018-04-12,93.58,43.535,58.816,,,11.31,16.5,10.08,1448.5,100.39,309.25,,58.65,5.22,,14.92,163.87,46.57,,34.459,175.92,76.68,30.65,244.28,2.01,5.56,63.75,265.93,52.98,,,59.43,35.16,29.0,,,,,13.63,22.035,10.54,77.46,1037.29,44.03,3.55,24.48,38.83,10.04,,101.385,66.1,6.48,53.34,2.61,2137.5,,,2.97,49.69,337.48,,6.68,,,,130.43,136.97,6.23,54.94,85.43,162.21,2.89,,77.22,67.77,7.47,17.63,,40.52,170.4,49.14,19.55,121.07,,114.73,,2.62,12.78,,14.82,27.02,188.82,,16.18,52.72,16.24,5.16,,0.8,43.85
2018-04-13,93.08,43.682,60.068,,,11.28,16.95,9.93,1430.79,100.35,311.65,,57.875,5.26,1.88,14.88,164.52,45.87,,34.459,172.04,82.92,29.8,243.6,2.02,5.52,62.94,265.15,52.92,,,59.24,35.14,28.76,,,,,13.61,23.64,10.5,77.27,1036.04,44.51,3.5,24.12,38.73,10.05,,103.769,66.54,6.45,52.42,2.7,2130.0,,,2.9,47.5,329.28,,7.12,,,,130.62,136.58,6.19,55.07,86.02,161.37,2.87,,77.84,67.25,7.75,18.16,,40.24,172.8,48.89,19.51,120.75,,113.74,,2.55,12.58,,14.75,26.6,188.91,,16.06,51.86,16.13,5.06,,0.71,42.65
2018-04-16,94.17,43.955,58.242,,,11.38,17.15,10.09,1441.5,100.24,307.78,,57.873,5.58,1.88,14.58,164.83,46.4,,34.658,174.7,85.284,29.93,245.58,2.0,5.61,64.08,267.33,54.3,,,59.43,35.64,28.58,,,,,13.81,24.585,10.51,77.8,1046.1,44.68,3.55,24.36,39.17,10.04,,102.538,67.31,6.39,53.44,2.74,2175.0,,,2.92,47.03,331.77,,7.73,,,,131.76,137.72,6.17,54.89,86.84,162.6,2.82,,78.54,67.06,7.31,18.19,,40.22,170.4,49.35,19.77,121.88,,115.71,,2.55,12.85,,15.26,26.76,194.58,,16.15,52.4,16.27,4.9,,0.72,42.87
2018-04-17,96.07,44.56,57.538,,,11.38,17.4,10.52,1503.83,102.17,336.06,,59.385,5.04,1.96,14.88,168.66,45.75,,34.469,178.7,81.12,30.04,248.22,1.99,5.86,64.17,270.19,54.55,,,59.83,35.36,31.84,,,,,13.94,23.8,10.77,80.03,1079.36,44.88,3.6,24.48,39.22,10.05,,106.077,67.34,6.49,53.88,2.8,2083.5,,,2.9,49.13,336.72,,7.44,,,,130.54,139.17,6.25,54.27,87.9,166.1,3.03,,78.33,67.51,7.3,18.15,,41.38,163.2,49.77,19.81,123.8,,116.96,,2.54,12.53,,15.7,26.79,196.0,,16.22,53.54,16.49,5.02,,0.76,42.31
2018-04-18,96.44,44.46,58.67,,,11.33,17.55,10.36,1527.84,101.21,334.52,,59.092,5.06,1.95,14.65,166.36,47.76,,34.62,182.68,82.2,29.53,248.36,,5.85,65.27,270.39,55.21,,,59.5,35.21,31.54,,,,,13.66,24.227,10.79,80.34,1075.39,44.51,3.63,24.96,38.93,10.04,,105.077,70.58,6.49,55.43,2.87,2220.0,,,2.85,51.38,341.0,,7.33,,,,127.72,139.36,6.36,55.82,87.57,166.44,3.17,,79.22,66.2,6.87,18.23,,41.66,163.2,50.46,19.97,124.48,,118.3,,2.55,12.6,,15.8,27.49,196.51,,16.22,53.61,16.52,4.9,,0.76,41.92
2018-04-19,96.11,43.2,60.016,,,10.96,17.25,10.11,1556.91,100.89,332.7,,57.26,5.13,1.95,14.84,168.1,46.88,,34.658,181.39,82.68,30.18,247.0,1.99,5.83,65.06,268.89,55.07,,,59.22,34.82,31.54,,,,,13.52,23.905,10.6,79.68,1089.45,44.31,3.63,24.48,37.77,,,107.615,70.23,6.44,54.96,2.89,,,,2.77,50.63,340.64,,7.41,,,,127.55,138.6,6.34,54.8,87.89,164.91,3.1,,79.42,65.73,6.7,17.99,,41.23,161.7,49.73,19.66,123.96,,117.98,,2.54,12.59,,16.11,27.37,195.07,,16.13,52.22,16.52,4.63,,0.79,39.53
2018-04-20,95.0,41.43,58.048,,,10.82,17.0,9.99,1527.49,100.24,327.77,,57.178,5.07,1.92,15.2,166.28,46.78,,34.753,179.11,81.0,30.26,245.0,2.0,5.96,65.88,266.61,55.4,,,58.0,34.67,31.91,,,,,12.88,23.538,10.63,78.73,1077.32,43.74,3.53,23.88,37.61,10.04,,111.846,71.75,6.4,55.65,2.92,2160.0,,,2.68,51.46,338.67,,7.37,,,,126.66,137.5,6.31,54.77,86.98,162.3,,,79.0,66.09,6.65,18.02,,40.87,160.8,49.76,19.86,124.2,,119.09,,2.51,12.31,,15.87,27.5,193.56,,16.19,51.53,16.55,4.64,,0.82,38.95
